playerName,url,transcript
Evan Fitzpatrick,https://leadingsaints.org/come-follow-me-and-the-power-of-questions-an-interview-with-evan-fitzpatrick/,"Error fetching transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=https://leadingsaints.org/come-follow-me-and-the-power-of-questions-an-interview-with-evan-fitzpatrick/! This is most likely caused by:

You provided an invalid video id. Make sure you are using the video id and NOT the url!

Do NOT run: `YouTubeTranscriptApi.get_transcript(""https://www.youtube.com/watch?v=1234"")`
Instead run: `YouTubeTranscriptApi.get_transcript(""1234"")`

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Dylan Gambrell,https://www.youtube.com/watch?v=L2NG86AfA04,"not happy with the end result but what'd
you see from this game that uh kept you
well gutsy effort by the guys I I
thought we played hard we had plenty of
chances
um you know we made two mistakes on on
88 and he scores on both
in the first the five on three that you
had the opportunities on maybe
yeah for sure it did but a lot of times
that can derail and it didn't you know
certainly you know we would love to have
that back you know in a tight game like
this but you can't let it affect the
rest of the game which I didn't think it
did I I thought we played hard that's a
you know that's a really good team we
had our chances I thought we checked
really hard
um you know Mando was really good just
at the end of the day the the mistakes
couple mistakes we made you know ended
up on our net confidence building though
when you see a young goaltender in just
his second game against the team like
this play the way he did yeah for sure
he looked confident the goaltending has
not been an issue you know I thought our
D did a good job I thought Hammond had
one of his better games he was really
competitive him and him and shabby when
they played together uh played really
well and he was competitive he didn't
give anything
um you know shabby you know played a ton
of minutes and played hard really he's
not a whole lot of guys you're going to
look down on yeah you want to win the
game but again it's one of the best
teams in the league coach what do you
think of Dylan gambrell's game today
that first goal doesn't happen
is hustle and then almost pots one of
his own oh he did a great job did a
great job on our penalty kill you know
that's been one of the best power plays
for the last 10 years in the league our
penalty kill was outstanding gambi's one
of those guys and he just continues to
work never says the word gives you an
honest effort every night
with this game so far and especially in
2023 well I mean he's a dynamic guy
that's competitive I mean I rely on in
all situations penalty kill power play
every scenario face-offs you know and
that's a tough tough challenge I mean
they get last chance they got their best
deal against them they got their top
line out against them you know and every
night he's dangerous for us
what'd you think about gauche's debut
today I thought he was good you know
unfair to him he never had a practice
with us systems line mates everything
that goes with it but I thought he
skated well carried the puck got a
couple shots so he'll continue to play
more minutes as you know we got a week
of practice here
Travis despite the outcome here I'm
guessing that you're pretty pretty
satisfied with how your team played
against this number one team well I mean
hate to be the one to say it but you're
never going to be satisfied obviously
with the loss um understand your
question yeah um you know tough back to
back uh really difficult building to
come into historically no matter where
that team is in the standings the number
one team in the league so we feel like
we've played them really strong
obviously all season
um
and it was a good good game for us this
afternoon
um just a couple chances ended up going
in the back of our net but we felt like
we were right there with them uh for I
don't know 55 minutes or so
um
we just it's a process got to build on
it yeah I was just gonna say certainly a
positive step in the process of trying
to get to where they are yeah of course
um we've been playing some really hockey
as of late and uh you know I've said it
throughout the year when games haven't
gone our way you you digest it and you
move forward
um and after last night's game it was no
different after this afternoon's game
it's going to be no different as well we
did a lot of really good things we know
that but at this time of the year and
moral victories don't really count we'll
take the positives out of the game and
uh to your to your question your comment
yeah it's it's a process for us and we
we got to keep the ball moving and the
ball rolling in the positive direction
which we feel like it really has been as
of late so that's all we can do now is
look forward to the next back-to-back
games we got coming up
Travis really physical game here today I
think you guys had 34 hits and 18 block
shots they say that was part of the the
plan coming into today yeah we uh you
know some some ranks in the league I
don't know they seem like they're kind
of smaller or tighter and for me anyway
historically this has always been a rink
that it feels like everyone's right on
top you and there's not a lot of space
so it's always going to be a physical
game out there they're they're a big
team they they grind you down low they
they can really uh press you below the
Face-Off circles in in your defensive
zone so we we have to be physical and I
think we're up for that challenge uh
tonight on on our side and we knew that
we had to get in some lanes and help
Mando
um any chances we had and he played a
great game tonight I mean that's uh it's
a really tough uh back to back and a
situation for him to come in and he
played exceptional so that's another big
positive for our group you guys got a
first hand look at what a first place
team looks like oh yeah absolutely
um you know I thought we we hung in
there great and um like you said you
know that's a team that's that plays the
right way every night in a night in and
night out and you know they just they do
the little things and I think
um you know we kept kept up with them
great on a on a back to back but we can
take away you know a lot from their game
I was just going to say a pretty
positive step in the process of hanging
with teams like this right yeah for sure
you know I think we're playing a good
game right now too and yeah you know we
just stick with it keep doing the little
details and you know keep the confidence
up and we're playing good hockey
so now your guys's goal doesn't happen
today without you know the hustle you
put in on that play to flip the puck
back to Brady um can you tell us what's
going through your mind on a play like
that uh just trying to work to get the
get the puck back a couple guys changing
staying out there the extra second just
to you know keep him in their Zone but
um
you know it was a great finish I'm
assuming you're liking where your game
is at right now personally yeah I think
it's just a day by day thing
um you know trying to get better every
single day staying patient too that's a
big thing too so day by day staying
patient and then and just keep working
to help the boys out Travis just
finished saying this was a despite the
outcome pretty positive step in the
process of trying to get to a team like
to be like a team like Boston yeah
they're best in the league for a reason
so
um
you know for us to kind of hang in there
a little couple details that end up in
the back of that but uh for the most
part we're almost kind of punch and
punch with them for uh you know for most
of the game
a physical game from start to finish
here was that part of the game plan
just want to leave it all out there we
knew we had you know four days off here
and or however many to our next game so
we just wanted to leave all out there
and
yeah I mean it's uh
those are you know big games for us and
I know it's you know big game for them
too it's uh they know oh and we both
know like the records this year of you
know against each other and then of
course you know we're up against them
who's you know best best in league so
that was motivation for us and then
um that's confidence that uh a lot of
times we dictated the way we wanted to
play but uh yeah they're a great team
um but it's always a fun atmosphere to
come we use the word confidence on our
broadcast and talking about your 22 year
old goaltender this afternoon straight
again and it's a huge huge saves for us
both him and so give and awesome for us
so
um yeah we just try to eliminate our
chances again tonight and uh no he
stopped the door tonight it's on some
pretty big plays what'd you see from uh
Julian gauche here today in his debut I
made a lot of no great players out there
of course it's got to be no different a
weird kind of adjustment being you know
new team new systems all in less than 24
hours so um I thought he you know looked
good out there he made a lot of plays
and you see the power in this game"
Kasper Bjorkqvist,https://next-level-athletics.com/my-interview-on-dkpittsburghsports-com/,"Error fetching transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=https://next-level-athletics.com/my-interview-on-dkpittsburghsports-com/! This is most likely caused by:

You provided an invalid video id. Make sure you are using the video id and NOT the url!

Do NOT run: `YouTubeTranscriptApi.get_transcript(""https://www.youtube.com/watch?v=1234"")`
Instead run: `YouTubeTranscriptApi.get_transcript(""1234"")`

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
None,https://targetjobs.co.uk/careers-advice/interviews-and-assessment-centres/what-informal-interview-and-how-can-you-succeed-one,"Error fetching transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=https://targetjobs.co.uk/careers-advice/interviews-and-assessment-centres/what-informal-interview-and-how-can-you-succeed-one! This is most likely caused by:

You provided an invalid video id. Make sure you are using the video id and NOT the url!

Do NOT run: `YouTubeTranscriptApi.get_transcript(""https://www.youtube.com/watch?v=1234"")`
Instead run: `YouTubeTranscriptApi.get_transcript(""1234"")`

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
None,https://targetjobs.co.uk/careers-advice/interviews-and-assessment-centres/what-informal-interview-and-how-can-you-succeed-one,"Error fetching transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=https://targetjobs.co.uk/careers-advice/interviews-and-assessment-centres/what-informal-interview-and-how-can-you-succeed-one! This is most likely caused by:

You provided an invalid video id. Make sure you are using the video id and NOT the url!

Do NOT run: `YouTubeTranscriptApi.get_transcript(""https://www.youtube.com/watch?v=1234"")`
Instead run: `YouTubeTranscriptApi.get_transcript(""1234"")`

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
None,https://targetjobs.co.uk/careers-advice/interviews-and-assessment-centres/what-informal-interview-and-how-can-you-succeed-one,"Error fetching transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=https://targetjobs.co.uk/careers-advice/interviews-and-assessment-centres/what-informal-interview-and-how-can-you-succeed-one! This is most likely caused by:

You provided an invalid video id. Make sure you are using the video id and NOT the url!

Do NOT run: `YouTubeTranscriptApi.get_transcript(""https://www.youtube.com/watch?v=1234"")`
Instead run: `YouTubeTranscriptApi.get_transcript(""1234"")`

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Joseph Woll,https://www.nhl.com/mapleleafs/video/joseph-woll--post-game/t-277437436/c-15384245,"Error fetching transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=https://www.nhl.com/mapleleafs/video/joseph-woll--post-game/t-277437436/c-15384245! This is most likely caused by:

You provided an invalid video id. Make sure you are using the video id and NOT the url!

Do NOT run: `YouTubeTranscriptApi.get_transcript(""https://www.youtube.com/watch?v=1234"")`
Instead run: `YouTubeTranscriptApi.get_transcript(""1234"")`

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Markus Niemelainen,https://www.youtube.com/watch?v=m1RHdy-3bKY,"marcus over the last few games your ice
time has gone up and you have a little
bit more responsibility can you just let
us know where your confidence level is
at with your game uh
pretty good i i think i've played pretty
well and
it's uh
it's nice to get a bit more responsible
in morris time so
yeah what are the things that you feel
like you're doing well
um
i think i'm
defending pretty well and then uh
just trying to keep it simple i guess
with the puck so
obviously a big part of your game is
being physical
uh were you were you always physical
growing up or is that something that you
kind of had to add to your game
no i
i kind of had to
add that to my game to uh
it's uh the guys are so skilled here so
i can't really be a skilled player here
so
i have to do something else so did you
start doing that when you started
playing pro or was it just before major
junior or uh maybe more when i started
playing
pro hockey so
what
take us to the element of a hit you seem
so good at closing the gap like are you
just kind of waiting for them to make
the first move or are you like leading
them into a certain area maybe take us
through what goes on in your head uh
well
just
kind of read the situation i guess it's
you can't do it and do it all the time
otherwise it'll be
will be out of the play but
but i'll try to read it a bit to
think where the puck might go and then
so 14th nhl game last game uh and you go
up against the back-to-back stanley cup
champions
when you're going up with against guys
like kucharov stamkos who have been so
good for so long do you look forward to
that does that get you excited yeah it's
fun fun to play against those guys it's
they're uh
they're so skilled and good players that
you really have to be aware when they're
on the ice
and in terms of communicating with other
defensemen you have veterans you have
darnell nurse tyson barry just to name a
few how much do you try to talk to them
in order to learn from them uh
a little bit i'm a
bit maybe quiet on the locker room so
uh but i'll try to
see what they're doing and
try to
improve my game from and learn from them
and working with dave matson what's that
been like i know you had him in
bakersfield start of the year as well
but now that he's here what's some of
the feedback he's kind of given you and
what's he like as a coach uh
just a lot of small detailed stuff and
and
yeah he's he's helped me a lot improve
my game
how big is the jump for defenseman from
the american league to the national
hockey league
um
look the guys passed the puck so well
it's
it's uh i think that's the biggest
difference
and uh you have to be aware on the ice
all the time so
yeah they're really good players here
and speaking of aware whenever a
goaltender like mike smith gets the puck
what's the communication like there you
have to be a little bit more alert when
because he's so good at playing the puck
right yeah he's really good with playing
the puck uh
i don't know i've talked with him a bit
it's a bit
really hard used to it that the goal is
so
involved with the puck but it's i think
it's really good she's like a
third defenseman out there so helps us"
William Lockwood,https://www.youtube.com/watch?v=K1PVaE-w_kE,"it just felt like all game one fell like
your feet were really moving well how
did you feel
yeah um
you know feet were moving you know the
effort was there
um you know execution we got a lot of
guys missing so
um step up wanted to execute a little
bit more out there but um you know put a
lot of put a lot of effort into that one
i think i've talked to you since you had
an a on your chest what does that mean
to be able to wear that
yeah you know it's a
it's a great honor when i walked in um
you know
it was it was great to see i was uh you
know i think a lot of guys on the team
probably could have substituted in for
some of the guys that are up uh with van
right now so um you know it's an honor
to have that on on my jersey um but like
i said we got a lot of leaders in the
group looked like you almost kind of
like i said i've had a half step on
everyone tonight
do you feel like your game's at a point
right now where you're really happy with
like kind of as a guy who needs to
develop and get towards that step
towards taking the nhl do you feel like
that's happened this season i guess yeah
absolutely i think it's coming along um
you know i think there's a lot of room
to grow still um but you know working
away at it and and getting there and
you know starting to feel confident in
that
uh trent just show us a screenshot of
four guys on the ice what'd you think of
a call at the end there
yeah you know it's uh
that that type of stuff happens and you
know it's a tough way to lose a game
obviously but
um
you know you see that kind of stuff all
the time so it's it's we can't get too
down about it
you're going up against this team again
tomorrow night it's a big strong team
out there this i mean there's a lot of
physicality in that game how excited you
guys get back
tomorrow
yeah everyone that's kind of what the
message was
right after the game
kind of put that one behind us i think
um like i said like the effort was there
and um guys
you know it was good positivity in the
locker room after even though um you
know we went out that way but
um like you said it's nice that we get
them
kill it was in the tomorrow or third
period you had a really good poke check
to kind of get the puck down the ice
there how do you feel like your penalty
killings gone from the start of the year
to this point now i know you've been
able to do it in the past but it just
feels like you're like the first winger
out there a lot of times it seems like
coach is trusting you a lot more it's
good yeah it's um you know
it's it's nice that he's got confidence
in me to to be on the pk consistently
and um you know that's something
you know i take a lot of pride in like
i've said before but um you know i use
my feet to to get a little extra step
and being aggressive it's uh i think
that goes a long way
we put out three players in overtime
there yourself rathbone drives uh how
confident you feel in that group of
three guys you have the leading scorer
you got rathbones obviously when the top
defense within yourself with all the
speed like how confident
yeah it's exciting going over the boards
with those guys
you know it's it's fun to play with
players like that and
a lot of attributes out there between
the three of us and you know it's
unfortunate we didn't um you know put
that one away you got a good view of
putting someone on i know you're on
skates but basically
did you see that little move
yeah you know it didn't it doesn't
surprise me too much he does that kind
of stuff in practice all the time and i
kind of expect it in the games but um
it's good to see that he's playing with
a lot of confidence right now what does
he add to this group right now i know
obviously without the injury he looked
like a really bad injury he comes back
you know not as long as maybe some
people would have expected him adding to
this
um
you know he's a great guy to have in the
locker room first of all so it's it's
good to have him back and in the mix and
everything um but he brings you know a
lot of speed he's he's you know our
quarterback on the power play snaps
pucks uh he brings that offensive side
and
at the same time he's very reliable in
d-zone um did you ever cross paths with
nick blankenburg in michigan was he
there yeah yeah he looks like he's about
to be signed with an hl team what do you
think
i think what two years with him maybe or
one year uh yeah we were together for
two years yeah
because he's really ripped it up oh yeah
he's he's having a great year it's um
you know that's a kid who's
you know worked his way
um for everything and you know to see
him having success is is great we're
actually living together this summer so
you know we're trying to find a place
right now but um
so i always you know i'm checking in on
him seeing how he's doing seeing him
score
and all these goals it's great to see so
what do you think of people saying he's
too small
and they're he's he's been told that his
entire life and like he came on i think
he
you know
has a walk-on or low scholarship and now
he's a captain of team and
you know has
i don't know 13 goals or something like
that as a defenseman
so
it's it's no surprise to me and
you know i think he's going to continue
to grow and
develop on that michigan team much it
seems like they're going to go on a deep
breath
in that first playoff game yeah
absolutely i i'm always checking out
them seeing how they're doing i got a
lot of good friends on the team even
some of the guys i haven't played with
i'm good friends with so
um it's good to see them doing so well
well um i do have a question um
so
coach has talked about a lot about
opportunity for the secondary guys how
does it feel to really have first first
five minutes with all the all the big
guys go up today and they jump it's good
yeah it's uh an opportunity
um i think a lot of guys are trying to
take advantage right now including
myself and
um you know
that type of stuff happens throughout
the year so it's it's good to see guys
stepping in i know we had a lot of guys
kind of coming in and play a nice role
tonight with uh missing some big pieces
on the team so
um
that's good it's everyone you know has
got each other's back out there
realizing we're missing some guys but
you know i think tonight's show we have
a lot of depth"
Vitaly Abramov,https://www.youtube.com/watch?v=amvxCE584JE,"talk a little bit just I just asked your
coach about this you know you guys have
had an up-and-down kind of season so far
but to put together a dominant win last
night against Binghamton and then and
then to come in the Lehigh Valley and
play the way that you did tonight what's
been the turnaround for this team well
it was a huge win for us on the road
like second game it's always hard but we
found a way to win of course it helps
like us I don't know I think it just
played more structured and work harder
than in the beginning of the season and
works out well for us does it help to
when Gustafson had a had a huge game
tonight really swallowing pucks no big
rebounds that kind of thing I'm sure
that helps everybody in front of him as
well well for sure ENS is a good goal
and he had a really good game and he
made a little safe so yeah he's a big
part of our win tonight ever since the
rookie show case we've been really
impressed with your game talk just a
little bit about your style and the
things that you are most proud of that
you bring to the game well I like to
play on the high speed like make plays
and just work hard work hard and you
know help the team to win the season
overall as I said has some ups and downs
what's been the the big thing for you
just going in fresh every game and
trying to put the last game behind you
and get that win yeah go every day on
the practice on the game and work hard
like I said again and I know just play
my game and yeah help the team to win we
we cover LaValle most often you guys see
them 12 times a year they're coming into
town on Wednesday what's what's kind of
the prep for playing against Lavelle
because it's always kind of a grudge
match between the two of you for sure we
play a lot of games against them they're
in our division and well we know them
well and it's always like a small
adjustments after the last game like
game review and then then just go and
play first off let's just talk a little
bit about your first few games with
Belleville how's it feel to be back in
the American League yeah it's great to
be back it's been a little while but
it's good to be back and that
got a pretty good group here and there's
some opportunity so just trying to take
advantage of it right now we were just
talking about ago about your you've been
getting power play time already which is
which is a unique opportunity to make
kind of a name for yourself it feels
good yeah I mean it's power play down in
South Carolina has been pretty good so
far
so I've been getting a lot of reps down
there so I feel pretty comfortable out
here now on just a matter of just kind
of executing we got it we got a good
unit there right now so hopefully we can
keep cashing it had to be a pleasant
surprise to hear that you're gonna call
up to the American League yeah it was
nice yeah I mean this is kind of what I
came back for so it's good to be back
and I get to be back in these buildings
and it's exciting right now so tell me
just briefly for people who may be not
following you the last couple years
since you left the the Canadiens
organization where were you last year
yeah so I was in New York I was working
in banking actually the last eight
months and then kind of towards the end
of the summer I realized that this you
know this is I needed to be back I
didn't want to have regrets tone down
the line and had a couple imbalance
throughout the last year but was never
fully ready and I think towards the end
of the summer I kind of got that it's
that I needed to jump on it before it
was gone forever so yeah it's just it's
it's been quite a whirlwind and I can't
say I've expected much of anything last
six months but it's good to be back
what's the biggest is there an
adjustment you had that year off are you
are you feeling like you still need to
get in the game condition are you
feeling like your body's there and I
feel good I mean I feel pretty good the
legs feel good I mean I think I started
off really well and in the East Coast
League with with South Carolina and then
it's just a matter of just the pace here
is a little bit higher obviously so just
getting used to that in different
teammates and different systems kind of
like an information overload the first
couple days here got here Wednesday so
that's you know that's all part of it
but I feel good and hopefully I mean
mental breaks and get always a good
thing in the body's uh knocking on what
holding up so far so your last season
with the Canadiens organization was that
inaugural season LaValle which was
pretty poor for everyone involved was it
was it hard to get over having a season
like that yeah I mean I think it beat up
a lot of guys throughout the summer
didn't put any one individually in great
positions
and it didn't allow really guys to kind
of continue to move forward and and with
great opportunities quite frankly so I
mean I'm one example there's a couple
others on the team that also kind of
actually stopped playing and then you
can just see that it's you know team
successes it's very dependent on you
know on the individuals as well and vice
versa so it's it's it's one-on-one and
clearly we didn't have the team success
which which hurt everyone involved
coach is included you're now on a team
that plays Laval twelve times a year and
you get to see them on Wednesday what's
that gonna be like for ya it's different
I think when I found out I looked at the
schedule and kind of started chuckling
because it's just kind of comes full
circle I guess and I know a couple guys
are still on that team it charlie'll
Ingrid's still really good buddy of mine
and McCarran and those guys so I keep in
touch with them so it'll be pretty funny
to look over the red line and see those
guys again hopefully Charlie that's my
foot one hand and be nice hopefully a
little friendly fight yeah yeah exactly
we'll see it yeah I'll see what happens
as a new addition to your roster tell me
what you he's contributed on the point
sheet already tell me what you've seen
in the first few games you've had with
him and what you've been impressed with
our philosophy is to go to Brampton
first avi CHL affiliate but you know
what Chandra is pretty much out for the
season and we we took two guys already
so just you know from my former contacts
in the ECHL and from some research from
our personnel you know Tom well we were
told tom was the best best option out
there and I know that from talking to
his coaches South Carolina he's off to a
heck of a start and we needed a puck
mover we do lost our power play guys
with Murray with a broken finger and
lush whap so we wanted to get a puck
mover that could potentially play on our
power play and for two games I think
he's been very very good and it's nice
to also that he had like 147 AHL games
you know that always helps that there's
nothing you're not breaking in a raw
rookie so you know as long as we got
some options with some injuries we're
gonna give it an opportunity and see
where it takes us
you"
Adam Fox,https://www.youtube.com/watch?v=phh-4Ncpf7I,"Weird first period to disallow
goals, and then
obviously their goal that,
you know, took some time to
review two
and then I think it just became
a little too running gun.
I think, you know, we were
getting a lot of good looks and
but equally giving up a lot of
good looks. So
just just lost that tightness.
We had and dug. Ourself
a little too deep of a whole.
What do you feel like
a differences were between what
you guys are able to do so,
effectively
last game versus tonight?
I think definitely limit the,
the great a chances, I think.
I'm coming off the rush and
get good. Looks and
some odd man rushes and
Breakaway here and there. So
now you give team enough chances
like that they're going
to capitalize so
yeah I thought it just got away
from us
like I said, after that first
period was a little weird,
seems to lose our Rhythm a
little bit
in the way that you guys are
able to put something together
in the third period is feel like
you can build on that
going back home. Yeah, like I
said, I thought we had
a lot of chances
especially in that third period,
even in the second.
I thought we had a lot of good,
looks
how they just got some,
some big saves and then
now they get one and you kind of
kill your momentum a little
bit but
overall just gotta tighten it up
but we had a lot of good
looks as well.
Adam
knows, it was
it was weird and
like I said, it seemed like the
game kinda little wonky from
their kind of lost a rhythm and,
you know, I think we kind of
lost our Rhythm a little bit
and
thought. But yeah, it was a
weird first period for sure."
Matt Filipe,https://epaper.bostonglobe.com/BostonGlobe/article_popover.aspx?guid=58819a1c-47e2-40da-b083-3df55ab2383b&source=prev,"Error fetching transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=https://epaper.bostonglobe.com/BostonGlobe/article_popover.aspx?guid=58819a1c-47e2-40da-b083-3df55ab2383b! This is most likely caused by:

You provided an invalid video id. Make sure you are using the video id and NOT the url!

Do NOT run: `YouTubeTranscriptApi.get_transcript(""https://www.youtube.com/watch?v=1234"")`
Instead run: `YouTubeTranscriptApi.get_transcript(""1234"")`

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Cam Dineen,https://www.youtube.com/watch?v=aIMYAnYItA4,"camden een a 21 year old Tom's urban
Edith a high school North alumni and a
2016 NHL draft day by the Arizona
coyotes is here to talk about how you go
into hockey in a town where this sport
was not very big but beginning to grow
he discusses how he got to where he is
today in this sport and how his first
professional season went he was
committed to play hockey at Yale
University before choosing to play in
the Ontario Hockey League for the North
Bay battalion and losing his NCAA
Eligibility during his final season he
was traded to the Sarnia Sting mid
season this past year you played in his
first professional season with the
Tucson Roadrunners the American Hockey
League affiliate of the Arizona coyotes
welcome thanks for having me so when did
you start playing hockey I started when
I was about three years old my dad got
me on the ice pretty young age then just
did the learning to skate clinic stuff
like that and then around 5:00 or so I
started on my first team which was Tom
for Blackhawks here so would you say
there's like a specific moment that
stands out to when you realized he could
actually do something in this sport I'd
say just like officially signing to the
OHL with North Bay I think that was a
pretty big moment and then playing that
first season with them was a kind of a
stepping stone and I opener for me the
OHL is a really good lead with a lot of
highly touted players so I mean to go in
there and have a good first season like
I did that I kind of showed me and gave
me some confidence that I could do
something what would you say like really
made you decide to sign to the OHL
instead of going to Yale University it's
a pretty long process disgusted with my
agent family and at the end of the day I
think going into my draft year which was
that year i am i had to pick what was
best what was going to develop me the
most i think
north been playing for the battalion was
the best option and I mean they play in
the OHL so it's the best junior league
and in the world how is it living away
from home with the age of 17 it was an
adjustment for sure I mean it was tough
to to move in with another family and
adjust all that but the family I lived
with was awesome I still keep in touch
with them today and they really helped
me and helped me on and off the ice so I
mean they just made it easy what is your
favorite memory in your OHL career I'd
say just getting traded to Sanya that
happened in my final season and there's
pretty cool ego to a good team and have
a have a chance to win the OHL
unfortunately we didn't but that was
that was a cool moment to go there and
play with some other real good any job
prospects so that was really cool so
what was your first reaction when you
heard that you got traded to star you I
was pretty surprised I was and wasn't
too sure if and when or where I was
going to get traded but I knew there was
a chance and I mean I'm glad I was
Sarnia they had a really good team and
the coaches were great there and I think
that kind of helped push me along my
development but yeah that overall
experience was great how is the NHL
draft experience when in 2016 when you
were there it was awesome I was there
with family friends everyone so I mean
that was great that they were all there
to experience that with me and I mean
just sitting there and waiting to hear
my name be called it I mean I honestly
don't even really remember it it went by
super quick but super slow at the same
time but all in all I mean it was a
great experience and I mean that's just
a once-in-a-lifetime opportunity so how
do you think the transition from the OHL
to the American Hockey League was for
you I think it was an adjustment I
started the year I struggled with some
things just get my confidence and
everything like that but I think as the
season went on I earned my my playing
time and I think
I got better game-by-game practice by
practice so I think the coaches there
recognize that and I think towards the
the end the second half of the season I
I finished really strong so it should be
good going back in so how would you say
you think your rookie season what I
think it was good like I just said I
think I had a really good second half I
think when I when I did play at the
start I did well but just grew as the
year went on and I think worked on a lot
of stuff but the coaches there and it'll
be good to get back with them and keep
working with them um so what is your
offseason training look like right now
it's just worked out five six times a
week go to All Star Sports Academy here
in Toms River it's a good place good
trainers there and I've worked there for
a couple years now when I'm home so they
they do a good job and they know what
what I need to be doing and usually once
a week it'll be a track day so some type
of conditioning day those are usually
pretty tough are there any specific
things you're working on this offseason
for the upcoming season yeah I mean I
think first and foremost just getting
stronger
on and off the ice I think just building
a foundation that'll put me in good
situations on the ice and be able to win
battles and stuff like that but also my
my footwork explosiveness stuff like
that my first three steps those are all
things I could get better so are you um
do you have any goals for this upcoming
season uh not so much
putting numbers on anything or anything
like that but I think just the goal - to
go in and try to be one of the the main
guys on Tucson I think that's important
I think I could take that step and then
I mean we just missed play-offs last
year by one point it came down to the
last few games so I think everyone there
would agree that we want to make the
playoffs so why would you say you miss
most about like Tom's everything Jersey
Shore a lawyer away I'd say just go on
to the beach go on their friends and
family I mean they live in a great spot
here and it's really cool to have the
beach and the river and stuff like that
so I mean all that and the summer is
real fun hey well thanks for coming
thanks for having me"
Cliff Pu,https://www.youtube.com/watch?v=PnnD3V5g8iQ,"last season played Just 17 games for the
osua generals as Cliff Pooh and then he
was traded to the London nightes here's
a feature story on
him Cliff Pooh entered the Ontario
hockey league as a highly toted first
round pick selected 16th overall but his
first year in the ol didn't go as
planned he scored just four goals and
nine points in 41 games and was doubt
from Ashawa to London but he's putting
that year behind him and spent this
summer getting focused well this summer
I just tried to work hard and uh I think
um Dale's rewarding me a little here so
uh hopefully I can keep it up again you
know he came over he got hurt a little
bit and uh didn't really get going with
us last year but he came in this year he
was in good shape and uh and uh he's
he's worked up the lines and he's on a
pretty good role right now and so far
his hard work is paying off who is
seeing regular ice time with the Knights
like I said it's it's nice to it's nice
to contribute to the for the team and uh
hopefully as long as the team wins uh
that's all that matters part of the
credit for Pooh's play this year can be
traced back to the fact that he didn't
suit up much last season in both Ashawa
and London he got to watch and learn
from Star players each and every night
yeah you know watching watching the
games you don't want to waste an
opportunity to learn and you know we had
so many good players last year like
domes and mins and dvo and you just
watch them play and hopefully RN from
them this is a pivotal season for the
Richmond Hill L of it's his draft year
for the National Hockey League though he
doesn't like to focus on it to be honest
with you I try not to think about it but
you know it's hard not to being a big
year in that but uh I think our team's
got a lot of good prospects this year
and uh hopefully hopefully all of us can
get drafted and it certainly helped that
he has a number of teammates that are
going through the same thing when it
comes to the NHL draft Pro Scouts are
making their way to Budweiser Gardens
for almost every game yeah you well we
got some high and Prospects and uh I
think a lot of Scouts come to watch him
play and you know the other guys like me
you know we F under the radar but uh
it's nice to have the scouts at your
games all the time the slaughter there's
a they score for yeah of course uh you
know the Scouts are there and uh you
just try and play your best play your
hardest and uh play your own game and
hopefully they can they can see what
they're like but for Pooh his main goal
don't try and do too much in front of
the scope just stick to his game yeah
you don't want to change your game for
the draft you know even if you get to
the next level you're you're going to be
the same type of player but uh yeah you
just try and work hard work your hardest
and uh hopefully get the job done
reporting for Rogers TV I'm Jeremy
parking"
